trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
heading_date,gradient_boosting,1,888,222,0.8331729951634661,17.554030890420975,11.55891975063902,0.6809835671225644,"{""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.5469249740385719
heading_date,gradient_boosting,2,888,222,0.7603574902551422,20.478178747484147,12.651497718366247,0.5770193833113262,"{""model__learning_rate"": 0.01, ""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.6163293955194228
heading_date,gradient_boosting,3,888,222,0.7454130717028956,21.254276272215538,13.608075415875035,0.5546161379644647,"{""model__learning_rate"": 0.01, ""model__max_depth"": 4, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.6111250176562086
heading_date,gradient_boosting,4,888,222,0.7506723257335934,21.68113728644381,13.092203442063521,0.5400660984726606,"{""model__learning_rate"": 0.01, ""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.632051584140061
heading_date,gradient_boosting,5,888,222,0.8404806297092041,17.32808638248688,10.900920146382179,0.7024815282285057,"{""model__learning_rate"": 0.01, ""model__max_depth"": 4, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.5757211321240161
lodging,gradient_boosting,1,888,222,0.8941011331627129,0.758959771359292,0.5959179468009428,0.7983542168540565,"{""model__learning_rate"": 0.01, ""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.7267688290129142
lodging,gradient_boosting,2,888,222,0.8599008178924052,0.7896416582970393,0.6234340734527323,0.7345571048324133,"{""model__learning_rate"": 0.01, ""model__max_depth"": 5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.7552971035809765
lodging,gradient_boosting,3,888,222,0.8642986647125166,0.7991520647313082,0.5999867828759599,0.7465543725333526,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",0.7619357690088467
lodging,gradient_boosting,4,888,222,0.8666367510875279,0.7953690294887921,0.585941376343299,0.7508290769460921,"{""model__learning_rate"": 0.03, ""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",0.7410321273253727
lodging,gradient_boosting,5,888,222,0.8546048496353834,0.7790977857605174,0.5976853790865785,0.727724448035573,"{""model__learning_rate"": 0.01, ""model__max_depth"": 5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.7440989137527586
plant_height,gradient_boosting,1,888,222,0.8026576433688901,8.508121140262652,6.3546821414027415,0.6337989038107307,"{""model__learning_rate"": 0.01, ""model__max_depth"": 4, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.5890183582719279
plant_height,gradient_boosting,2,888,222,0.770265570629604,8.788080826519165,6.632246020670465,0.5920964467460161,"{""model__learning_rate"": 0.03, ""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",0.6155296569050975
