Env	location	breeder	replication_org	block	year	trial	genotypes	dummy_rep	dummy_unrep	blumeria_graminis	puccinia_hordei	plant_height	heading_date	rhynchosporium	ramularia_collo_cygni	lodging
kws2020	kws	IPK Gatersleben	1	49	2020	SHAPE_II_spring	HOR 826	1	0	9	3	98	72			
kws2020	kws	IPK Gatersleben	2	112	2020	SHAPE_II_spring	HOR 826	1	0	9	2	108	72			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	14	2020	SHAPE_II_spring	HOR 826	1	0	3			68			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	109	2020	SHAPE_II_spring	HOR 826	1	0				70			1
nord_saat2020	nord_saat	nord_saat	1	11	2020	SHAPE_II_spring	HOR 826	1	0	3	5		85			1
nord_saat2020	nord_saat	nord_saat	2	113	2020	SHAPE_II_spring	HOR 826	1	0	1	3		87			2
syngenta2020	syngenta	syngenta	1	44	2020	SHAPE_II_spring	HOR 826	0	1	6	3		81			7
limagrain2020	limagrain	limagrain	1	45	2020	SHAPE_II_spring	HOR 826	0	1		3	145	83			9
secobra_LEM2020	secobra_LEM	secobra1	1	42	2020	SHAPE_II_spring	HOR 826	0	1	6	1	100	61			1
Bauer2020	Bauer	Bauer	1	23	2020	SHAPE_II_spring	HOR 826	0	1	1	1	75	69		3	1
kws2021	kws	kws	1	61	2021	SHAPE_II_spring	HOR 826	0	1		5		84			
nordic_seed2021	nordic_seed	nordic_seed	1	27	2021	SHAPE_II_spring	HOR 826	0	1			110	76			2
syngenta2021	syngenta	syngenta	1	24	2021	SHAPE_II_spring	HOR 826	0	1	7	5		89			5
limagrain2021	limagrain	limagrain	1	39	2021	SHAPE_II_spring	HOR 826	0	1		8	105	81			9
secobra_LEM2021	secobra_LEM	secobra1	1	9	2021	SHAPE_II_spring	HOR 826	0	1	2	4		71	1	3	9
bauer2021	bauer	bauer	1	19	2021	SHAPE_II_spring	HOR 826	0	1	5	6		77			5
secobra_FEL2021	secobra_FEL	secobra_FEL	1	10	2021	SHAPE_II_spring	HOR 826	0	1	1	1	75	79		1	2
nord_saat2021	nord_saat	nord_saat	1	64	2021	SHAPE_II_spring	HOR 826	0	1	5	6	120	80		1	5
kws2020	kws	IPK Gatersleben	1	39	2020	SHAPE_II_spring	HOR 8277	1	0	9	7	115	69			
kws2020	kws	IPK Gatersleben	2	102	2020	SHAPE_II_spring	HOR 8277	1	0	9	3	98	68			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	5	2020	SHAPE_II_spring	HOR 8277	1	0	9			67			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	108	2020	SHAPE_II_spring	HOR 8277	1	0				65			1
nord_saat2020	nord_saat	nord_saat	1	53	2020	SHAPE_II_spring	HOR 8277	1	0	4	9		83			3
nord_saat2020	nord_saat	nord_saat	2	90	2020	SHAPE_II_spring	HOR 8277	1	0	4	9		83			3
syngenta2020	syngenta	syngenta	1	3	2020	SHAPE_II_spring	HOR 8277	0	1	7	7		75			4
limagrain2020	limagrain	limagrain	1	24	2020	SHAPE_II_spring	HOR 8277	0	1		4	120	75			9
secobra_LEM2020	secobra_LEM	secobra1	1	46	2020	SHAPE_II_spring	HOR 8277	0	1	7	7	85	54			2
Bauer2020	Bauer	Bauer	1	26	2020	SHAPE_II_spring	HOR 8277	0	1	1	1	70	65		3	3
kws2021	kws	kws	1	55	2021	SHAPE_II_spring	HOR 8277	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	19	2021	SHAPE_II_spring	HOR 8277	0	1			115	75			2
syngenta2021	syngenta	syngenta	1	11	2021	SHAPE_II_spring	HOR 8277	0	1	7	8		84			8
limagrain2021	limagrain	limagrain	1	4	2021	SHAPE_II_spring	HOR 8277	0	1		7	85	75			3
secobra_LEM2021	secobra_LEM	secobra1	1	23	2021	SHAPE_II_spring	HOR 8277	0	1	3	7		68	1	2	6
bauer2021	bauer	bauer	1	1	2021	SHAPE_II_spring	HOR 8277	0	1		6		82			
secobra_FEL2021	secobra_FEL	secobra_FEL	1	51	2021	SHAPE_II_spring	HOR 8277	0	1	7	3	90	75		1	8
nord_saat2021	nord_saat	nord_saat	1	26	2021	SHAPE_II_spring	HOR 8277	0	1	7	6	107	75		1	5
kws2020	kws	IPK Gatersleben	1	61	2020	SHAPE_II_spring	HOR 8331	1	0	9	7	84	65			
kws2020	kws	IPK Gatersleben	2	124	2020	SHAPE_II_spring	HOR 8331	1	0	9	7	60	67			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	4	2020	SHAPE_II_spring	HOR 8331	1	0	9			60			9
nordic_seed2020	nordic_seed	IPK Gatersleben	2	80	2020	SHAPE_II_spring	HOR 8331	1	0				62			9
nord_saat2020	nord_saat	nord_saat	1	41	2020	SHAPE_II_spring	HOR 8331	1	0	1	7		73			5
nord_saat2020	nord_saat	nord_saat	2	105	2020	SHAPE_II_spring	HOR 8331	1	0	4	5		75			5
syngenta2020	syngenta	syngenta	1	45	2020	SHAPE_II_spring	HOR 8331	0	1	7	9		68			7
limagrain2020	limagrain	limagrain	1	62	2020	SHAPE_II_spring	HOR 8331	0	1		4	105	75			8
secobra_LEM2020	secobra_LEM	secobra1	1	17	2020	SHAPE_II_spring	HOR 8331	0	1	6	7	65	52			8
Bauer2020	Bauer	Bauer	1	56	2020	SHAPE_II_spring	HOR 8331	0	1	1	1	90	63		7	7
kws2021	kws	kws	1	11	2021	SHAPE_II_spring	HOR 8331	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	48	2021	SHAPE_II_spring	HOR 8331	0	1			95	72			2
syngenta2021	syngenta	syngenta	1	7	2021	SHAPE_II_spring	HOR 8331	0	1	6	8		81			8
limagrain2021	limagrain	limagrain	1	11	2021	SHAPE_II_spring	HOR 8331	0	1		8	105	70			9
secobra_LEM2021	secobra_LEM	secobra1	1	27	2021	SHAPE_II_spring	HOR 8331	0	1	2	7		61	1		9
bauer2021	bauer	bauer	1	39	2021	SHAPE_II_spring	HOR 8331	0	1	3	6		78			
secobra_FEL2021	secobra_FEL	secobra_FEL	1	57	2021	SHAPE_II_spring	HOR 8331	0	1	4		82	68		9	8
nord_saat2021	nord_saat	nord_saat	1	47	2021	SHAPE_II_spring	HOR 8331	0	1	2	6	111	69		1	8
kws2022	kws	kws	1	16	2022	SHAPE_II_spring	HOR 8331	0	1				61		3	
nordic_seed2022	nordic_seed	nordic_seed	1	13	2022	SHAPE_II_spring	HOR 8331	0	1	1	1	70	64	6		6
nord_saat2022	nord_saat	nord_saat	1	28	2022	SHAPE_II_spring	HOR 8331	0	1	7	6	105	66			4
syngenta2022	syngenta	syngenta	1	1	2022	SHAPE_II_spring	HOR 8331	0	1	5			63			
limagrain2022	limagrain	limagrain	1	13	2022	SHAPE_II_spring	HOR 8331	1	0	4	5	70	61			4
limagrain2022	limagrain	limagrain	2	41	2022	SHAPE_II_spring	HOR 8331	1	0	3	6	85	62			6
secobra_FEL2022	secobra_FEL	secobra2	1	2	2022	SHAPE_II_spring	HOR 8331	0	1			97	69		4	5
secobra_LEM2022	secobra_LEM	secobra1	1	11	2022	SHAPE_II_spring	HOR 8331	0	1	4	6	95	54			
kws2020	kws	IPK Gatersleben	1	13	2020	SHAPE_II_spring	HOR 8338	1	0	8	7	84	65			
kws2020	kws	IPK Gatersleben	2	76	2020	SHAPE_II_spring	HOR 8338	1	0	8	4	80	63			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	6	2020	SHAPE_II_spring	HOR 8338	1	0	5			58			9
nordic_seed2020	nordic_seed	IPK Gatersleben	2	121	2020	SHAPE_II_spring	HOR 8338	1	0				62			9
nord_saat2020	nord_saat	nord_saat	1	52	2020	SHAPE_II_spring	HOR 8338	1	0	1	6		76			7
nord_saat2020	nord_saat	nord_saat	2	74	2020	SHAPE_II_spring	HOR 8338	1	0	1	6		76			8
syngenta2020	syngenta	syngenta	1	2	2020	SHAPE_II_spring	HOR 8338	0	1	7	8		76			5
limagrain2020	limagrain	limagrain	1	44	2020	SHAPE_II_spring	HOR 8338	0	1		4	95	73			9
secobra_LEM2020	secobra_LEM	secobra1	1	29	2020	SHAPE_II_spring	HOR 8338	0	1	3	8	60	51			9
Bauer2020	Bauer	Bauer	1	31	2020	SHAPE_II_spring	HOR 8338	0	1	1	1	90	62		7	7
kws2021	kws	kws	1	63	2021	SHAPE_II_spring	HOR 8338	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	23	2021	SHAPE_II_spring	HOR 8338	0	1			40	76			2
syngenta2021	syngenta	syngenta	1	34	2021	SHAPE_II_spring	HOR 8338	0	1	2	9		79			9
limagrain2021	limagrain	limagrain	1	11	2021	SHAPE_II_spring	HOR 8338	0	1		8	100	72			9
secobra_LEM2021	secobra_LEM	secobra1	1	44	2021	SHAPE_II_spring	HOR 8338	0	1	2	9		57	1	1	9
bauer2021	bauer	bauer	1	19	2021	SHAPE_II_spring	HOR 8338	0	1	3	6		83			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	24	2021	SHAPE_II_spring	HOR 8338	0	1	1	1	57	69		7	3
nord_saat2021	nord_saat	nord_saat	1	49	2021	SHAPE_II_spring	HOR 8338	0	1	1	9	110	72		1	8
kws2022	kws	kws	1	9	2022	SHAPE_II_spring	HOR 8338	0	1				59		2	
nordic_seed2022	nordic_seed	nordic_seed	1	10	2022	SHAPE_II_spring	HOR 8338	0	1	1	1	90	65	1		6
nord_saat2022	nord_saat	nord_saat	1	7	2022	SHAPE_II_spring	HOR 8338	0	1	5	3	85	59			2
syngenta2022	syngenta	syngenta	1	21	2022	SHAPE_II_spring	HOR 8338	0	1	5			62			
limagrain2022	limagrain	limagrain	1	26	2022	SHAPE_II_spring	HOR 8338	1	0		5	70	62			7
limagrain2022	limagrain	limagrain	2	60	2022	SHAPE_II_spring	HOR 8338	1	0		5	75	63			8
secobra_FEL2022	secobra_FEL	secobra2	1	23	2022	SHAPE_II_spring	HOR 8338	0	1			72	69		4	3
secobra_LEM2022	secobra_LEM	secobra1	1	23	2022	SHAPE_II_spring	HOR 8338	0	1	4	5	65	57			
kws2020	kws	IPK Gatersleben	1	48	2020	SHAPE_II_spring	HOR 8347	1	0	9	7	78	66			
kws2020	kws	IPK Gatersleben	2	111	2020	SHAPE_II_spring	HOR 8347	1	0	9	5	65	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	12	2020	SHAPE_II_spring	HOR 8347	1	0	9			63			9
nordic_seed2020	nordic_seed	IPK Gatersleben	2	94	2020	SHAPE_II_spring	HOR 8347	1	0				62			9
nord_saat2020	nord_saat	nord_saat	1	47	2020	SHAPE_II_spring	HOR 8347	1	0	4	8		76			7
nord_saat2020	nord_saat	nord_saat	2	93	2020	SHAPE_II_spring	HOR 8347	1	0	4	8		79			4
syngenta2020	syngenta	syngenta	1	14	2020	SHAPE_II_spring	HOR 8347	0	1	5	9		73			8
limagrain2020	limagrain	limagrain	1	34	2020	SHAPE_II_spring	HOR 8347	0	1		4	85	75			9
secobra_LEM2020	secobra_LEM	secobra1	1	25	2020	SHAPE_II_spring	HOR 8347	0	1	6	8	75	54			9
Bauer2020	Bauer	Bauer	1	1	2020	SHAPE_II_spring	HOR 8347	0	1	1	1	75	64		5	7
kws2021	kws	kws	1	1	2021	SHAPE_II_spring	HOR 8347	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	32	2021	SHAPE_II_spring	HOR 8347	0	1			110	73			2
syngenta2021	syngenta	syngenta	1	19	2021	SHAPE_II_spring	HOR 8347	0	1	6	8		81			8
limagrain2021	limagrain	limagrain	1	51	2021	SHAPE_II_spring	HOR 8347	0	1		8	95	72			9
secobra_LEM2021	secobra_LEM	secobra1	1	21	2021	SHAPE_II_spring	HOR 8347	0	1	3	6		63	1	6	8
bauer2021	bauer	bauer	1	44	2021	SHAPE_II_spring	HOR 8347	0	1	4	6		79			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	62	2021	SHAPE_II_spring	HOR 8347	0	1	3	7	51	71		3	5
nord_saat2021	nord_saat	nord_saat	1	6	2021	SHAPE_II_spring	HOR 8347	0	1	5	8	94	72		1	9
kws2022	kws	kws	1	27	2022	SHAPE_II_spring	HOR 8347	0	1				57		4	
nordic_seed2022	nordic_seed	nordic_seed	1	4	2022	SHAPE_II_spring	HOR 8347	0	1	1	1	105	70	1		6
nord_saat2022	nord_saat	nord_saat	1	18	2022	SHAPE_II_spring	HOR 8347	0	1	7	7	95	66			7
syngenta2022	syngenta	syngenta	1	27	2022	SHAPE_II_spring	HOR 8347	0	1	7			64			
limagrain2022	limagrain	limagrain	1	23	2022	SHAPE_II_spring	HOR 8347	1	0	3	3	95	62			2
limagrain2022	limagrain	limagrain	2	41	2022	SHAPE_II_spring	HOR 8347	1	0	3	5	80	62			2
secobra_FEL2022	secobra_FEL	secobra2	1	16	2022	SHAPE_II_spring	HOR 8347	0	1			65	69		4	1
secobra_LEM2022	secobra_LEM	secobra1	1	13	2022	SHAPE_II_spring	HOR 8347	0	1	5	6	80	54			
kws2020	kws	IPK Gatersleben	1	1	2020	SHAPE_II_spring	HOR 8370	1	0	9	7	92	67			
kws2020	kws	IPK Gatersleben	2	64	2020	SHAPE_II_spring	HOR 8370	1	0	9	7	84	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	57	2020	SHAPE_II_spring	HOR 8370	1	0	5			63			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	112	2020	SHAPE_II_spring	HOR 8370	1	0				64			1
nord_saat2020	nord_saat	nord_saat	1	53	2020	SHAPE_II_spring	HOR 8370	1	0	1	5		80			6
nord_saat2020	nord_saat	nord_saat	2	85	2020	SHAPE_II_spring	HOR 8370	1	0	4	9		83			4
syngenta2020	syngenta	syngenta	1	24	2020	SHAPE_II_spring	HOR 8370	0	1	5			77			2
limagrain2020	limagrain	limagrain	1	28	2020	SHAPE_II_spring	HOR 8370	0	1		3	95	75			8
secobra_LEM2020	secobra_LEM	secobra1	1	17	2020	SHAPE_II_spring	HOR 8370	0	1	4	8	85	54			8
Bauer2020	Bauer	Bauer	1	45	2020	SHAPE_II_spring	HOR 8370	0	1	1	1	110	70		7	7
kws2021	kws	kws	1	23	2021	SHAPE_II_spring	HOR 8370	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	67	2021	SHAPE_II_spring	HOR 8370	0	1			85	73			2
syngenta2021	syngenta	syngenta	1	28	2021	SHAPE_II_spring	HOR 8370	0	1	6	8		83			7
limagrain2021	limagrain	limagrain	1	1	2021	SHAPE_II_spring	HOR 8370	0	1		8	85	72			9
secobra_LEM2021	secobra_LEM	secobra1	1	36	2021	SHAPE_II_spring	HOR 8370	0	1	3	2		67	1	3	9
bauer2021	bauer	bauer	1	33	2021	SHAPE_II_spring	HOR 8370	0	1		6		79			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	34	2021	SHAPE_II_spring	HOR 8370	0	1	5	4	55	68		1	2
nord_saat2021	nord_saat	nord_saat	1	52	2021	SHAPE_II_spring	HOR 8370	0	1	3	9	100	372		1	8
kws2022	kws	kws	1	20	2022	SHAPE_II_spring	HOR 8370	0	1				59		4	
nordic_seed2022	nordic_seed	nordic_seed	1	14	2022	SHAPE_II_spring	HOR 8370	0	1	1	1	70	65	6		6
nord_saat2022	nord_saat	nord_saat	1	10	2022	SHAPE_II_spring	HOR 8370	0	1	8	6	105	67			5
syngenta2022	syngenta	syngenta	1	24	2022	SHAPE_II_spring	HOR 8370	0	1	5			64			
limagrain2022	limagrain	limagrain	1	30	2022	SHAPE_II_spring	HOR 8370	1	0	4	4	80	63			3
limagrain2022	limagrain	limagrain	2	52	2022	SHAPE_II_spring	HOR 8370	1	0	3	3	85	64			1
secobra_FEL2022	secobra_FEL	secobra2	1	19	2022	SHAPE_II_spring	HOR 8370	0	1			78	73		4	1
secobra_LEM2022	secobra_LEM	secobra1	1	29	2022	SHAPE_II_spring	HOR 8370	0	1	4	6	90	54			
kws2020	kws	IPK Gatersleben	1	46	2020	SHAPE_II_spring	HOR 8385	1	0	7	4	94	78			
kws2020	kws	IPK Gatersleben	2	109	2020	SHAPE_II_spring	HOR 8385	1	0	7	3	82	80			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	9	2020	SHAPE_II_spring	HOR 8385	1	0	1			64			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	113	2020	SHAPE_II_spring	HOR 8385	1	0				66			1
nord_saat2020	nord_saat	nord_saat	1	12	2020	SHAPE_II_spring	HOR 8385	1	0	3	5		69			2
nord_saat2020	nord_saat	nord_saat	2	111	2020	SHAPE_II_spring	HOR 8385	1	0	4	3		70			4
syngenta2020	syngenta	syngenta	1	62	2020	SHAPE_II_spring	HOR 8385	0	1	5	8		70			7
limagrain2020	limagrain	limagrain	1	4	2020	SHAPE_II_spring	HOR 8385	0	1	3	3	80	73			9
secobra_LEM2020	secobra_LEM	secobra1	1	9	2020	SHAPE_II_spring	HOR 8385	0	1	2	3	55	53			2
Bauer2020	Bauer	Bauer	1	38	2020	SHAPE_II_spring	HOR 8385	0	1	1	1	110	70		7	7
kws2021	kws	kws	1	39	2021	SHAPE_II_spring	HOR 8385	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	37	2021	SHAPE_II_spring	HOR 8385	0	1			100	74			3
syngenta2021	syngenta	syngenta	1	43	2021	SHAPE_II_spring	HOR 8385	0	1	6	8		81			9
limagrain2021	limagrain	limagrain	1	50	2021	SHAPE_II_spring	HOR 8385	0	1		8	80	70			8
secobra_LEM2021	secobra_LEM	secobra1	1	16	2021	SHAPE_II_spring	HOR 8385	0	1	2	5		62	1	9	9
bauer2021	bauer	bauer	1	70	2021	SHAPE_II_spring	HOR 8385	0	1		6		76			8
secobra_FEL2021	secobra_FEL	secobra_FEL	1	66	2021	SHAPE_II_spring	HOR 8385	0	1	2		72	70		9	9
nord_saat2021	nord_saat	nord_saat	1	45	2021	SHAPE_II_spring	HOR 8385	0	1	3	9	95	69		1	8
kws2020	kws	IPK Gatersleben	1	56	2020	SHAPE_II_spring	HOR 8391	1	0	3	7	96	63			
kws2020	kws	IPK Gatersleben	2	119	2020	SHAPE_II_spring	HOR 8391	1	0	3	7	89	65			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	40	2020	SHAPE_II_spring	HOR 8391	1	0	1			58			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	65	2020	SHAPE_II_spring	HOR 8391	1	0				60			1
nord_saat2020	nord_saat	nord_saat	1	28	2020	SHAPE_II_spring	HOR 8391	1	0	5	9		68			4
nord_saat2020	nord_saat	nord_saat	2	64	2020	SHAPE_II_spring	HOR 8391	1	0	4	9		71			2
syngenta2020	syngenta	syngenta	1	42	2020	SHAPE_II_spring	HOR 8391	0	1	3	9		68			7
limagrain2020	limagrain	limagrain	1	33	2020	SHAPE_II_spring	HOR 8391	0	1	2	3	80	73			9
secobra_LEM2020	secobra_LEM	secobra1	1	23	2020	SHAPE_II_spring	HOR 8391	0	1	2	6	70	48			7
Bauer2020	Bauer	Bauer	1	10	2020	SHAPE_II_spring	HOR 8391	0	1	1	1	105	64		7	1
kws2021	kws	kws	1	4	2021	SHAPE_II_spring	HOR 8391	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	33	2021	SHAPE_II_spring	HOR 8391	0	1			90	71			2
syngenta2021	syngenta	syngenta	1	27	2021	SHAPE_II_spring	HOR 8391	0	1	2	8		78			9
limagrain2021	limagrain	limagrain	1	45	2021	SHAPE_II_spring	HOR 8391	0	1		8	75	68			9
secobra_LEM2021	secobra_LEM	secobra1	1	7	2021	SHAPE_II_spring	HOR 8391	0	1	1	9		58	1	9	9
bauer2021	bauer	bauer	1	17	2021	SHAPE_II_spring	HOR 8391	0	1		6		74			7
secobra_FEL2021	secobra_FEL	secobra_FEL	1	40	2021	SHAPE_II_spring	HOR 8391	0	1	1	1	75	66			7
nord_saat2021	nord_saat	nord_saat	1	48	2021	SHAPE_II_spring	HOR 8391	0	1	1	9	103	69		1	9
kws2022	kws	kws	1	21	2022	SHAPE_II_spring	HOR 8391	0	1				61		4	
nordic_seed2022	nordic_seed	nordic_seed	1	6	2022	SHAPE_II_spring	HOR 8391	0	1	1	1	65	62	1		6
nord_saat2022	nord_saat	nord_saat	1	12	2022	SHAPE_II_spring	HOR 8391	0	1	3	6	80	59			1
syngenta2022	syngenta	syngenta	1	17	2022	SHAPE_II_spring	HOR 8391	0	1	2			60			
limagrain2022	limagrain	limagrain	1	7	2022	SHAPE_II_spring	HOR 8391	1	0		3	80	61			4
limagrain2022	limagrain	limagrain	2	51	2022	SHAPE_II_spring	HOR 8391	1	0		4	85	61			6
secobra_FEL2022	secobra_FEL	secobra2	1	15	2022	SHAPE_II_spring	HOR 8391	0	1			68	62		6	1
secobra_LEM2022	secobra_LEM	secobra1	1	3	2022	SHAPE_II_spring	HOR 8391	0	1	2	7	75	45			
kws2020	kws	IPK Gatersleben	1	15	2020	SHAPE_II_spring	HOR 8400	1	0	9	3	78	74			
kws2020	kws	IPK Gatersleben	2	78	2020	SHAPE_II_spring	HOR 8400	1	0	9	1	76	72			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	17	2020	SHAPE_II_spring	HOR 8400	1	0	5			69			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	115	2020	SHAPE_II_spring	HOR 8400	1	0				71			1
nord_saat2020	nord_saat	nord_saat	1	15	2020	SHAPE_II_spring	HOR 8400	1	0	3	3		89			1
nord_saat2020	nord_saat	nord_saat	2	114	2020	SHAPE_II_spring	HOR 8400	1	0	4	6		92			1
syngenta2020	syngenta	syngenta	1	41	2020	SHAPE_II_spring	HOR 8400	0	1	5	2		81			5
limagrain2020	limagrain	limagrain	1	60	2020	SHAPE_II_spring	HOR 8400	0	1	3	2	95	83			6
secobra_LEM2020	secobra_LEM	secobra1	1	55	2020	SHAPE_II_spring	HOR 8400	0	1	8	2	85	61			1
Bauer2020	Bauer	Bauer	1	28	2020	SHAPE_II_spring	HOR 8400	0	1	1	1	85	69		3	1
kws2021	kws	kws	1	70	2021	SHAPE_II_spring	HOR 8400	0	1		1					
nordic_seed2021	nordic_seed	nordic_seed	1	13	2021	SHAPE_II_spring	HOR 8400	0	1			90	79			2
syngenta2021	syngenta	syngenta	1	22	2021	SHAPE_II_spring	HOR 8400	0	1	6	7		90			3
limagrain2021	limagrain	limagrain	1	29	2021	SHAPE_II_spring	HOR 8400	0	1		6	85	78			8
secobra_LEM2021	secobra_LEM	secobra1	1	12	2021	SHAPE_II_spring	HOR 8400	0	1	3	8		72	1	4	3
bauer2021	bauer	bauer	1	44	2021	SHAPE_II_spring	HOR 8400	0	1		6		86			8
secobra_FEL2021	secobra_FEL	secobra_FEL	1	44	2021	SHAPE_II_spring	HOR 8400	0	1	3	3	60	81		1	3
nord_saat2021	nord_saat	nord_saat	1	50	2021	SHAPE_II_spring	HOR 8400	0	1	4	5	98	84		1	2
kws2022	kws	kws	1	24	2022	SHAPE_II_spring	HOR 8400	0	1				45		2	
nordic_seed2022	nordic_seed	nordic_seed	1	14	2022	SHAPE_II_spring	HOR 8400	0	1	1	1	95	74	1		6
nord_saat2022	nord_saat	nord_saat	1	13	2022	SHAPE_II_spring	HOR 8400	0	1	8	8	100	76			2
syngenta2022	syngenta	syngenta	1	13	2022	SHAPE_II_spring	HOR 8400	0	1	5			77			
limagrain2022	limagrain	limagrain	1	2	2022	SHAPE_II_spring	HOR 8400	1	0	3	2	115	73			2
limagrain2022	limagrain	limagrain	2	37	2022	SHAPE_II_spring	HOR 8400	1	0	4	2	115	72			2
secobra_FEL2022	secobra_FEL	secobra2	1	27	2022	SHAPE_II_spring	HOR 8400	0	1			105	72		4	3
secobra_LEM2022	secobra_LEM	secobra1	1	5	2022	SHAPE_II_spring	HOR 8400	0	1	4	7	125	60			
kws2020	kws	IPK Gatersleben	1	46	2020	SHAPE_II_spring	HOR 8428	1	0	9	3	82	69			
kws2020	kws	IPK Gatersleben	2	109	2020	SHAPE_II_spring	HOR 8428	1	0	9	2	86	69			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	2	2020	SHAPE_II_spring	HOR 8428	1	0	5			64			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	67	2020	SHAPE_II_spring	HOR 8428	1	0				66			1
nord_saat2020	nord_saat	nord_saat	1	24	2020	SHAPE_II_spring	HOR 8428	1	0	4	5		78			4
nord_saat2020	nord_saat	nord_saat	2	110	2020	SHAPE_II_spring	HOR 8428	1	0	6	4		81			1
syngenta2020	syngenta	syngenta	1	25	2020	SHAPE_II_spring	HOR 8428	0	1	6	3		77			4
limagrain2020	limagrain	limagrain	1	15	2020	SHAPE_II_spring	HOR 8428	0	1	6	3	90	83			2
secobra_LEM2020	secobra_LEM	secobra1	1	62	2020	SHAPE_II_spring	HOR 8428	0	1	8		100	50			7
Bauer2020	Bauer	Bauer	1	31	2020	SHAPE_II_spring	HOR 8428	0	1	1	1	95	69		5	5
kws2021	kws	kws	1	18	2021	SHAPE_II_spring	HOR 8428	0	1		5		81			
nordic_seed2021	nordic_seed	nordic_seed	1	51	2021	SHAPE_II_spring	HOR 8428	0	1			85	79			2
syngenta2021	syngenta	syngenta	1	9	2021	SHAPE_II_spring	HOR 8428	0	1	6			86			5
limagrain2021	limagrain	limagrain	1	38	2021	SHAPE_II_spring	HOR 8428	0	1		7	85	73			8
secobra_LEM2021	secobra_LEM	secobra1	1	7	2021	SHAPE_II_spring	HOR 8428	0	1	2	1		63	1	9	9
bauer2021	bauer	bauer	1	31	2021	SHAPE_II_spring	HOR 8428	0	1		6		75			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	47	2021	SHAPE_II_spring	HOR 8428	0	1	2	1	72	75		1	7
nord_saat2021	nord_saat	nord_saat	1	28	2021	SHAPE_II_spring	HOR 8428	0	1	5	3	103	74		1	8
kws2020	kws	IPK Gatersleben	1	20	2020	SHAPE_II_spring	HOR 8446	1	0	7	5	80	62			
kws2020	kws	IPK Gatersleben	2	83	2020	SHAPE_II_spring	HOR 8446	1	0	9	3	90	62			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	41	2020	SHAPE_II_spring	HOR 8446	1	0	5			58			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	91	2020	SHAPE_II_spring	HOR 8446	1	0				60			1
nord_saat2020	nord_saat	nord_saat	1	41	2020	SHAPE_II_spring	HOR 8446	1	0	5	7		69			1
nord_saat2020	nord_saat	nord_saat	2	102	2020	SHAPE_II_spring	HOR 8446	1	0	6	4		69			1
syngenta2020	syngenta	syngenta	1	56	2020	SHAPE_II_spring	HOR 8446	0	1	6	9		66			4
limagrain2020	limagrain	limagrain	1	20	2020	SHAPE_II_spring	HOR 8446	0	1	2	3	85	73			9
secobra_LEM2020	secobra_LEM	secobra1	1	58	2020	SHAPE_II_spring	HOR 8446	0	1	5	7	75	49			4
Bauer2020	Bauer	Bauer	1	22	2020	SHAPE_II_spring	HOR 8446	0	1	1	1	85	70		3	5
kws2021	kws	kws	1	68	2021	SHAPE_II_spring	HOR 8446	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	45	2021	SHAPE_II_spring	HOR 8446	0	1			90	71			2
syngenta2021	syngenta	syngenta	1	5	2021	SHAPE_II_spring	HOR 8446	0	1	6	9		78			8
limagrain2021	limagrain	limagrain	1	44	2021	SHAPE_II_spring	HOR 8446	0	1		8	85	68			8
secobra_LEM2021	secobra_LEM	secobra1	1	61	2021	SHAPE_II_spring	HOR 8446	0	1	2	2		72	1	7	1
bauer2021	bauer	bauer	1	12	2021	SHAPE_II_spring	HOR 8446	0	1		6		73			9
